link,title,review,price,installment,cluster,date
https://www.mercadolivre.com.br/lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio/p/MLB36205623#polycard_client=search-nordic&wid=MLB4634789226&sid=search&searchVariation=MLB36205623&position=3&search_layout=stack&type=product&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,77.55,"{'total_amount': 25.85, 'amount_per_installment': 25.85}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4468040160-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=28&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,77.83,"{'total_amount': 25.94, 'amount_per_installment': 25.94}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-3914225963-lava-e-seca-12kg-lg-inox-12-programas-cv5012pc4-220v-_JM#polycard_client=search-nordic&position=29&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca 12kg LG Inox 12 Programas Cv5012pc4 220v,,5739.0,"{'total_amount': 551.61, 'amount_per_installment': 551.61}",Lava E Seca 12kg LG Inox 12 Programas Cv5012pc4 220v,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4775322512-lava-e-seca-midea-smart-11kg-healthguard-titanium-mf200-_JM#polycard_client=search-nordic&position=30&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Midea Smart 11kg Healthguard Titanium Mf200,,3599.0,"{'total_amount': 345.92, 'amount_per_installment': 345.92}",Lava E Seca Midea Smart 11kg Healthguard Titanium Mf200,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-5186772486-lava-e-seca-lg-smart-vc4-12kg-branca-com-inteligncia-artifi-_JM#polycard_client=search-nordic&position=31&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca LG Smart Vc4 12kg Branca Com Inteligência Artifi,,4699.0,"{'total_amount': 451.65, 'amount_per_installment': 451.65}",Lava E Seca LG Smart Vc4 12kg Branca Com Inteligência Artifi Cor Branco,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4468064368-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=32&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,77.6,"{'total_amount': 7.54, 'amount_per_installment': 7.54}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-3651402847-lava-e-seca-lg-smart-vc4-12kg-branca-com-inteligncia-artifi-_JM#polycard_client=search-nordic&position=33&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca LG Smart Vc4 12kg Branca Com Inteligência Artifi,,4699.0,"{'total_amount': 469.9, 'amount_per_installment': 469.9}",Lava E Seca LG Smart Vc4 12kg Branca Com Inteligência Artifi Cor Branco,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-5186646988-lava-e-seca-lg-smart-vc4-12kg-inox-look-com-inteligncia-art-_JM#polycard_client=search-nordic&position=34&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca LG Smart Vc4 12kg Inox Look Com Inteligência Art,,4999.0,"{'total_amount': 499.9, 'amount_per_installment': 499.9}",Lava E Seca LG Smart Vc4 12kg Inox Look Com Inteligência Art,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-2805801560-lava-e-seca-11-kg-mf200d110wbgk-healthguard-smart-midea-_JM#polycard_client=search-nordic&position=35&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca 11 Kg Mf200d110wb/gk Healthguard Smart Midea,,3850.0,"{'total_amount': 370.14, 'amount_per_installment': 370.14}",Lava E Seca 11 Kg Mf200d110wb/gk Healthguard Smart Midea,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4378437426-lava-seca-midea-mf200d130-13kg-conexo-wi-fi-titanium-_JM#polycard_client=search-nordic&position=36&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava Seca Midea Mf200d130 13kg Conexão Wi-fi Titanium,,4278.0,"{'total_amount': 427.89, 'amount_per_installment': 427.89}",Lava Seca Midea Mf200d130 13kg Conexão Wi-fi Titanium,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4467824090-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=37&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,114.12,"{'total_amount': 38.04, 'amount_per_installment': 38.04}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4467831600-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=38&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,69.61,"{'total_amount': 6.77, 'amount_per_installment': 6.77}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4467885544-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=39&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,69.85,"{'total_amount': 6.79, 'amount_per_installment': 6.79}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4468076764-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=40&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,69.61,"{'total_amount': 6.77, 'amount_per_installment': 6.77}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4468063892-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=41&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,113.71,"{'total_amount': 11.05, 'amount_per_installment': 11.05}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4467812316-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=42&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,77.32,"{'total_amount': 7.52, 'amount_per_installment': 7.52}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4468041454-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=43&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,113.8,"{'total_amount': 11.06, 'amount_per_installment': 11.06}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-5031667240-lava-e-seca-lg-smart-vc4-14kg-cv5014wc4-_JM#polycard_client=search-nordic&position=44&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca LG Smart Vc4 14kg Cv5014wc4,,5332.0,"{'total_amount': 512.52, 'amount_per_installment': 512.52}",Lava E Seca LG Smart Vc4 14kg Cv5014wc4,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-5107887388-lava-e-seca-torre-14kg-lg-smart-black-inox-wk14bs6a-_JM#polycard_client=search-nordic&position=45&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Torre 14kg LG Smart Black Inox - Wk14bs6a,,15298.0,"{'total_amount': 1470.0, 'amount_per_installment': 1470.0}",Lava E Seca Torre 14kg LG Smart Black Inox - Wk14bs6a,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4680926052-lava-e-seca-smart-lg-vc4-12kg-look-ia-aidd-cv5012pc4-_JM#polycard_client=search-nordic&position=46&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Smart LG Vc4 12kg Look Ia Aidd Cv5012pc4,,5134.0,"{'total_amount': 493.55, 'amount_per_installment': 493.55}",Lava E Seca Smart LG Vc4 12kg Look Ia Aidd Cv5012pc4,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-3890994851-combo-lg-lava-e-seca-vc5-12kg-brancacaixa-de-som-xboom-xg5-_JM#polycard_client=search-nordic&position=47&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Combo LG Lava E Seca Vc5 12kg Branca+caixa De Som Xboom Xg5,,4199.0,"{'total_amount': 403.59, 'amount_per_installment': 403.59}",Combo LG Lava E Seca Vc5 12kg Branca+caixa De Som Xboom Xg5,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-3779526169-lava-e-seca-philco-pls11b-10kg-motor-invertplus-_JM#polycard_client=search-nordic&position=48&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Philco Pls11b 10kg Motor Invertplus,,4489.0,"{'total_amount': 431.55, 'amount_per_installment': 431.55}",Lava E Seca Philco Pls11b 10kg Motor Invertplus,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-3452019861-lava-e-seca-brastemp-10kg6kg-titanium-com-smart-sensor-lav-_JM#polycard_client=search-nordic&position=49&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,"Lava E Seca Brastemp 10kg/6kg Titanium Com Smart Sensor, Lav",,4499.0,"{'total_amount': 432.43, 'amount_per_installment': 432.43}","Lava E Seca Brastemp 10kg/6kg Titanium Com Smart Sensor, Lav",2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4577561580-lava-e-seca-lg-vc4-12kg-com-inteligncia-artificial-aidd-_JM#polycard_client=search-nordic&position=50&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca LG Vc4 12kg Com Inteligência Artificial Aidd,,5907.0,"{'total_amount': 567.8, 'amount_per_installment': 567.8}",Lava E Seca LG Vc4 12kg Com Inteligência Artificial Aidd,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-3902935359-combo-lg-lava-e-seca-vc2-110v-14kg-caixa-de-som-xboom-xg5-_JM#polycard_client=search-nordic&position=51&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Combo LG Lava E Seca Vc2 110v 14kg + Caixa De Som Xboom Xg5,,5499.0,"{'total_amount': 528.55, 'amount_per_installment': 528.55}",Combo LG Lava E Seca Vc2 110v 14kg + Caixa De Som Xboom Xg5,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4467881756-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=52&search_layout=stack&type=item&tracking_id=92237150-67e6-4e5d-8875-3ae7e81365d9,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,69.85,"{'total_amount': 6.79, 'amount_per_installment': 6.79}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-tcl-11kg-c311wd?_lc=11,Lava e Seca TCL 11kg C311WD,,2999.0,"{'total_amount': 299.9, 'amount_per_installment': 299.9}",Lava e Seca TCL 11kg C311WD,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-18kg-motiondd-smart-wd18bv2s6b-cor-preto-inox?_lc=11,Lava e Seca LG 18kg MotionDD Smart WD18BV2S6B cor Preto Inox,,7999.0,"{'total_amount': 850.96, 'amount_per_installment': 850.96}",Lava e Seca LG 18kg MotionDD Smart WD18BV2S6B cor Preto Inox,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-samsung-14kg-black-bespoke-wd14b?_lc=11,Lava e Seca Samsung 14kg Black Bespoke WD14B,1.0,7509.9,"{'total_amount': None, 'amount_per_installment': None}",Lava e Seca Samsung 14kg Black Bespoke WD14B,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-tcl-11kg-c311wds-cor-inox?_lc=11,Lava e Seca TCL 11kg C311WDS cor Inox,,3198.99,"{'total_amount': 336.74, 'amount_per_installment': 336.74}",Lava e Seca TCL 11kg C311WDS cor Inox,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-britania-10kg-bls11b?_lc=11,Lava e Seca Britânia 10kg BLS11B,,2629.9,"{'total_amount': 262.99, 'amount_per_installment': 262.99}",Lava e Seca Britânia 10kg BLS11B,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-17kg-washtower-smart-wk17bs6a?_lc=11,Lava e Seca LG 17kg WashTower Smart WK17BS6A,5.0,20499.0,"{'total_amount': None, 'amount_per_installment': None}",Lava e Seca LG 17kg WashTower Smart WK17BS6A,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-samsung-17kg-bespoke-ai-laundry-hub-wh17d?_lc=11,Lava e Seca Samsung 17kg Bespoke AI Laundry Hub WH17D,,16190.1,"{'total_amount': 16190.1, 'amount_per_installment': 16190.1}",Lava e Seca Samsung 17kg Bespoke AI Laundry Hub WH17D,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-samsung-14kg-eco-bubble-wd14t504dsb-cor-preto-inox?_lc=11,Lava e Seca Samsung 14kg Eco Bubble WD14T504DSB cor Preto Inox,,5999.0,"{'total_amount': 749.87, 'amount_per_installment': 749.87}",Lava e Seca Samsung 14kg Eco Bubble WD14T504DSB cor Preto Inox,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-midea-13kg-healthguard-mf200d130wb?_lc=11,Lava e Seca Midea 13kg HealthGuard MF200D130WB,5.0,3916.8,"{'total_amount': 435.2, 'amount_per_installment': 435.2}",Lava e Seca Midea 11kg HealthGuard MF200D110WB,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-13kg-vc4-cv5013wc4a?_lc=11,Lava e Seca LG 13kg VC4 CV5013WC4A,,4170.74,"{'total_amount': 439.03, 'amount_per_installment': 439.03}",Lava e Seca LG 13kg VC4 CV5013WC4A,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-13kg-vc2-cv9013ec4-inox?_lc=11,Lava e Seca LG 13kg VC2 CV9013EC4,5.0,6689.0,"{'total_amount': 668.9, 'amount_per_installment': 668.9}",Lava e Seca LG 13kg VC2 CV9013EC4,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-18kg-motiondd-smart-wd18sv2s6b-cor-inox?_lc=11,Lava e Seca LG 18kg MotionDD Smart WD18SV2S6B cor Inox,,7999.0,"{'total_amount': 850.96, 'amount_per_installment': 850.96}",Lava e Seca LG 18kg MotionDD Smart WD18BV2S6B cor Preto Inox,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-13kg-cv5013ec4?_lc=11,Lava e Seca LG 13kg VC4 CV5013EC4,5.0,5890.0,"{'total_amount': None, 'amount_per_installment': None}",Lava e Seca LG 14kg VC4 CV5014MC4,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-17kg-washtower-smart-wk17vs6a?_lc=11,Lava e Seca LG 17kg WashTower Smart WK17VS6A,,19500.0,"{'total_amount': None, 'amount_per_installment': None}",Lava e Seca LG 17kg WashTower Smart WK17BS6A,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-13kg-smart-vc4-cv5013wc4?_lc=11,Lava e Seca LG 13kg VC4 CV5013WC4,,5399.9,"{'total_amount': 5399.9, 'amount_per_installment': 5399.9}",Lava e Seca LG 14kg VC4 CV5014MC4,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-samsung-20kg-wd20d-bespoke-ai-laundry-heat-pump-wd20db8995bzaz-inox?_lc=11,Lava e Seca Samsung 20kg WD20D Bespoke AI Laundry Heat Pump WD20DB8995BZAZ,,18999.0,"{'total_amount': 2374.88, 'amount_per_installment': 2374.88}",Lava e Seca Samsung 20kg WD20D Bespoke AI Laundry Heat Pump WD20DB8995BZAZ,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-hisense-13kg-wd5q13-cor-titanio?_lc=11,Lava e Seca Hisense 13kg WDQX13 cor Titânio,4.3,4698.88,"{'total_amount': 267.94, 'amount_per_installment': 267.94}",Lava e Seca Hisense 13kg WDQX13 cor Titânio,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-17kg-6-motion-titan-wd17vvs6?_lc=11,Lava e Seca LG 17kg 6 Motion Titan WD17VVS6 Inox,,10499.9,"{'total_amount': None, 'amount_per_installment': None}",Lava e Seca LG 17kg 6 Motion Titan WD17VVS6 Inox,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-17kg-wd17sv2s6ba?_lc=11,Lava e Seca LG 17kg WD17SV2S6B,2.7,9999.9,"{'total_amount': None, 'amount_per_installment': None}",Lava e Seca LG 17kg WD17SV2S6B,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-lg-11kg-vc4-cv5011ts4?_lc=11,Lava e Seca LG 11kg VC4 CV5011TS4,,5248.95,"{'total_amount': 437.41, 'amount_per_installment': 437.41}",Lava e Seca LG 11kg VC4 CV5011TS4,2024-11-25T22:03:51.093240
https://www.zoom.com.br/lavadora-roupas/lava-e-seca-samsung-17kg-eco-bubble-smart-wd17t6300gp-cor-inox?_lc=11,Lava e Seca Samsung 17kg Eco Bubble Smart WD17T6300GP cor Inox,,7124.05,"{'total_amount': 749.9, 'amount_per_installment': 749.9}",Lava e Seca Samsung 17kg Eco Bubble Smart WD17T6300GP cor Inox,2024-11-25T22:03:51.093240
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=GTW8MX4r6WhncCnmbF9c2nuSC%2FHCmIgeLo0RflWe65xtou8qpg2StB9%2Bq2JCGBEH04vnr5rtuUCOLMeWyDUuGSIEj2AAn7a9iJGaT8TAsxBGvz%2FT9ooD7960Gf0SkkiSxHrUsLAa0NCigB%2BElArdoojVRZH%2Bk5FfN7WpnrCcnu5F9BUMGbNICgADMGFZwL3pmaFehN%2FJ3uVqc1qH4BLsEeM2J2n5ayS%2FFF%2FelJRugftimuVk8rFyGHzbAfcaOoV4UELlXzw784gs%2B8PHM9MAxmSjIBVNYYUZEayxSrdLQqGV6t9GIfRpNtkEH5lkZbPJ2cdrzfCI9nL3PQAMvxF%2FrTH4AblczI1YJeml%2FzlAZn4iIOevngNmh5cmjucoQ6WCU1xQjSXXxs%2BP38DsmVNSJdGJD0dmB1KfoRNhUAp%2FiEz7seNXkhFTqcs6dmPnm9cP7COTCIuwmWlolQyzPjbx2zSCsqak1CHMDCvDLzKAlYcg5Z42EkTEscVPIy%2BxI6cKBsYS5%2BNhByhxIo%2FEsNkAZ0cQ6c0oF84YpcjETNz62gTpDXDfwAUgJ2Tf4XExkZrMlVnNr33Qf9SaE02vgEu1jOk2Lg5h2qYWQBQ6eioCY8bHYPseP1xn2ZonltuVG37XRpgo20Jg8lWk%2F%2B2jqpsOE4n9Aj8QSP%2F4H9f6hqj%2FOh6D7yERX6nCRsAYwME7Fgf78Wk%3D&rb=x#polycard_client=search-nordic&tracking_id=a97d7842-46ca-40f9-9150-f06a3a1fc981,Tambor Traseiro Do Cesto 3045er0030e Lava E Seca LG Orig.,,395.99,"{'total_amount': 39.6, 'amount_per_installment': 39.6}",Tambor Traseiro Do Cesto 3045er0030e Lava E Seca LG Orig.,2024-11-25T22:03:51.093240
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=r7ojPojx9fYHnRjOdW28DL%2BHxs0qypI6EyNGGXrDuuB0PNlWxIhy4WWgyEXK5Wn0ouZOJUGO0F5xdOglOP1hjnsQ%2F3T8g1%2BZPQ8ynm%2F3h%2BbkgTn%2FE2uGkWmb6U6aSSWPdnUS145zKXHKufeoWHv9gNVardWtemck9jsNJZVLCb1KSCJfMQjDvVBsfSSmhoG9talYkmdT0VcyRQYLSvutL%2FVjGBYxEpAsosbMD5RK%2BgygROBeN7Ew%2B7FZkQpXan7AiqTPQcWOqauLeUkmG5nM02Z2PUpdtorH1TdXohWjgptb%2FV7QqvTcz%2BE557cQuVzD4gniuvl26ZpvSf6yJ1thxIhUfMDRhHtFtvCc5NHKnTzpsEnsp1SsNHMs%2B%2BipRRrnLpCqvzkCAfWFwr3m5kp01POJPL%2Bwybs3YypY6lCkIiXFo7PGD2%2FuaDAgoYDMwMy3H1sw2MsfS3OIyHLyHhXw5x78j3fPShUOTP1jXS%2FP7YK1gi1jPixoS5xSynsyzPtxj2R2ukgoRNLzyx%2BHs5h92R%2BkkXof60M18QlARxju18PpjMW20W%2FWNodqkKXqheKMV%2BlYhchuZ84Mu08ClUmT33BHatyYn1lopSPMvtNSkHBIG8d%2Bk3gJ%2FovDk0MEipZEUER98zJ505VExn20dFo9kxHXoARz2WuI6g%2FWNmG2wOIjNvOq757MORtRA1ox7kVOTkngFuX0b9eqeziSoIfIgBZu0H7%2FZlEUAVl2I4vLD%2FaXLij5Mgp8IgqsG3YtpGzcn0pysjeGsvS8zaVrJFOgLps0cQwdWVBMyH%2FZa6y8Jmc%3D&rb=x#polycard_client=search-nordic&tracking_id=a97d7842-46ca-40f9-9150-f06a3a1fc981&wid=MLB3640500827&sid=search,Máquina De Lavar 11kg Midea Branca Conectada Cor Branco 220V,4.8,2799.0,"{'total_amount': 279.9, 'amount_per_installment': 279.9}",Máquina De Lavar 11kg Midea Branca Conectada Cor Branco 220V,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-2896880046-lava-e-seca-wd11a4453bxfaz-11kg-inox-look-samsung-_JM#polycard_client=search-nordic&position=3&search_layout=stack&type=item&tracking_id=a97d7842-46ca-40f9-9150-f06a3a1fc981,Lava E Seca Wd11a4453bxfaz 11kg Inox Look Samsung,,4315.0,"{'total_amount': 414.74, 'amount_per_installment': 414.74}",Lava E Seca Wd11a4453bxfaz 11kg Inox Look Samsung,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4111905490-lava-seca-midea-mf200d130-13kg-conexo-wi-fi-branca-220v-_JM#polycard_client=search-nordic&position=4&search_layout=stack&type=item&tracking_id=a97d7842-46ca-40f9-9150-f06a3a1fc981,Lava Seca Midea Mf200d130 13kg Conexão Wi-fi Branca 220v,,4064.0,"{'total_amount': 406.49, 'amount_per_installment': 406.49}",Lava Seca Midea Mf200d130 13kg Conexão Wi-Fi Branca 110v,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4666653406-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=5&search_layout=stack&type=item&tracking_id=a97d7842-46ca-40f9-9150-f06a3a1fc981,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,109.31,"{'total_amount': 10.62, 'amount_per_installment': 10.62}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-4467869546-lava-e-seca-facilidade-mop-limpeza-360-triangular-giratorio-_JM#polycard_client=search-nordic&position=6&search_layout=stack&type=item&tracking_id=a97d7842-46ca-40f9-9150-f06a3a1fc981,Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,,69.61,"{'total_amount': 6.77, 'amount_per_installment': 6.77}",Lava E Seca Facilidade: Mop Limpeza 360 Triangular Giratório,2024-11-25T22:03:51.093240
